N|,for 10 minutes .,10分钟。,pour 10 minutes.,für zehn Minuten.,10分です。
A-,peel parchment paper squares off the crusts *,把羊皮纸方格从皮上剥下来。*,les croûtes de papier parchemin carrés au large de la peau.,Pergamentpapier von den Krusten abziehen *,ピールパーチメント紙はクラストをオフに正方形
A-,and serve on a platter .,放在盘子里。,et les servir sur un plateau.,und auf einem Tablett servieren.,そして、大皿に仕えてください。
,,,,,
A-,warm the milk in a small saucepan *,把牛奶放在小平底锅里加热*,chauffer le lait dans une petite casserole *,die Milch in einer kleinen Pfanne erwärmen *,小さな鍋でミルクを温める
N-,"until it bubbles ,",直到它冒泡，,"jusqu'à ce qu'il les bulles,","bis es sprudelt,",泡になるまで
A-,then remove from heat .,然后从炉中取出。,puis retirer du feu.,dann von der Hitze entfernen.,その後、熱から削除します。
A-,let cool *,让它冷却*,laisser refroidir *,lassen *,レッツクール
N-,until lukewarm .,直到微温。,jusqu'à tiède.,bis lauwarm.,ぬるぬるまで。
N|,"in a small bowl ,",在一个小碗里，,"dans un petit bol,","in einer kleinen Schüssel,",小さなボウルで。
A-,dissolve yeast in warm water .,在温水中溶解酵母。,dissoudre la levure dans de l'eau chaude.,Hefe in warmem Wasser auflösen.,温水でイーストを溶かす。
A-,let stand *,站着别动*,je tiens *,stehen lassen *,レットスタンド
N-,"until creamy ,",直到乳脂，,"jusqu'à ce que la crème,","bis cremig,",クリーミーまで。
N|,about 10 minutes .,大约10分钟。,environ 10 minutes.,ca. 10 Minuten.,約10分。
N|,"in a large bowl ,",在一个大碗里，,"dans un grand bol,","in einer großen Schüssel,",大きなボウルで。
A-,"combine yeast mixture ,",混合酵母混合物，,combiner la levure en mélange,"Kombinieren Sie Hefemischung,",コンビネーション酵母混合物
A|,"milk ,",牛奶，,"le lait,","Milch,",ミルク
A|,"sugar ,",糖，,"sucre,","Zucker,",砂糖
A|,"oil ,",油，,"le pétrole,","Öl,",油
A|,"baking powder ,",烘焙粉，,"la poudre à pâte,","Backpulver, Backpulver",ベーキングパウダー
A|,"salt ,",盐，,"sel,","Salz,",塩
A|,egg *,鸡蛋*,oeuf *,Ei *,エッグ*
A|,and 3 cups flour .,和3杯面粉。,3 tasses de farine.,und drei Tassen Mehl.,3カップ小麦粉。
A-,beat *,节拍,beat *,schlagen *,ビート
N-,until smooth .,直到光滑。,jusqu'au bon.,bis glatt.,滑らかになるまで。
A-,"stir in the remaining flour ,",把剩下的面粉搅拌一下，,"ajouter le reste de la farine,","das übrige Mehl unterrühren,",残りの粉をかき混ぜる。
N|,"1 / 2 cup at a time ,",一次1/2杯，,"1 / 2 tasse à la fois,","1 /2 Cup a time,",一度に1 / 2カップ。
A-,beating well *,打得好*,de battre bien *,gut schlagen *,叩き井戸
N-,after each addition .,每次添加后。,après chaque addition.,nach jedem Zusatz.,各追加後。
N-,"when the dough has pulled together ,",当面团拉到一起时，,"quand l'argent a mis ensemble,","wenn der Teig zusammengezogen ist,",生地が引っ張られたとき
A-,turn it out onto a lightly floured surface *,把它翻到表面上，轻轻地撒上面粉。*,eteignez - le sur une surface légèrement enfarinée *,Drehen Sie es auf eine leicht gedeckte Oberfläche,軽く塗られた表面にそれをターン*
A-,and knead *,和揉*,et pétrissez *,und kneten *,そして、こねる
N-,until smooth *,直到光滑*,jusqu'au bon *,bis glatt *,スムースまで
N|,"and elastic ,",有弹性的，,et élastiques.,"und elastisch,",エラスティック。
N|,about 8 minutes .,大约8分钟。,environ 8 minutes.,ca. 8 Minuten.,約8分。
A-,"lightly oil a large bowl ,",在一个大碗里轻抹油，,"huile légère d'un grand bol,","leicht Öl eine große Schüssel,",大きなボウルに軽く油を注いでください。
A-,place the dough in the bowl *,把面团放到碗里*,place de l'argent dans le bol.,den Teig in die Schüssel legen *,ボウルに生地を入れる
A-,and turn to coat with oil .,然后转向涂油。,et la tour de manteau avec de l'huile.,und mit Öl zu beschichten.,そして、油でコートを回してください。
A-,cover with a damp cloth *,用湿布覆盖*,couvrir avec un chiffon humide *,mit einem feuchten Tuch bedecken *,湿った布で覆う
A-,and let rise in a warm place *,让我们站在温暖的地方*,et laisser lever dans un endroit chaud *,und lassen sich an einem warmen Ort erheben,そして、暖かい場所で上がりましょう
N-,"until doubled in volume ,",直到成倍增加，,"jusqu'au doublé de volume,","bis verdoppelt in Volumen,",ボリュームが2倍になるまで。
N|,about 1 hour .,大约1小时。,environ 1 heure.,ca. 1 Stunde.,約1時間。
A-,heat brown sugar *,热红糖*,la chaleur du sucre brun *,Brauner Zucker erwärmen *,ヒートブラウンシュガー
A|,and 1 / 2 cup butter *,加1/2杯黄油*,et 1 / 2 tasse beurre *,und 1 /2 Becherbutter *,1 / 2カップバター
N-,until melted .,直到融化。,jusqu'au fondu.,bis geschmolzen.,溶けるまで。
A-,remove from heat ;,远离热源；,retirer du feu;,entfernen von der Hitze;,熱から取り除く
A-,stir in corn syrup .,加入玉米糖浆搅拌。,ajouter le sirop de maïs.,in Maissirup rühren.,コーンシロップをかき混ぜる。
A-,divide mixture between two 9x13 inch baking pans .,将混合物分为两个9x13英寸的烤盘。,divisez mélange entre deux 9x13 centimètre des moules à pâtisserie.,Mischung zwischen zwei 9x13 Zoll Backpfannen teilen.,つの9 x 13インチのベーキングパンの間で混合物を分けてください。
A-,sprinkle 1 / 2 cup pecans in each pan .,在每个锅里撒1/2杯山核桃。,saupoudrer de 1 / 2 tasse pacanes dans chaque pan.,in jeder Pfanne 1 /2 cup pekans streuen.,1 / 2カップペカンを各鍋に振りかける。
N-,"when dough has doubled in size ,",当面团的大小翻了一番，,"quand l'argent a doublé de taille,","wenn sich der Teig verdoppelt hat,",生地が2倍になった時、
A-,punch down *,打卡*,coup de poing.,Schlag nach unten *,パンチダウン
A-,and turn out onto a lightly floured surface .,然后变成一个表面撒上薄薄的面粉。,et tourne sur une surface légèrement enfarinée.,und auf eine leicht gedeckte Oberfläche abbiegen.,そして、軽く燃えた表面に出てください。
A-,roll out into a large rectangle *,滚成一个大矩形*,rouler dans un grand rectangle *,in ein großes Rechteck ausrollen *,大きな長方形にロールアウト
A-,and spread with butter .,涂上黄油。,et la propagation avec du beurre.,und mit Butter verteilen.,そしてバターで広がる。
A-,sprinkle with sugar *,撒上糖*,saupoudrer de sucre *,mit Zucker bestreuen *,砂糖を振りかける
A|,and cinnamon .,还有肉桂。,et de la cannelle.,und Zimt.,シナモン。
N|,"starting with the long side ,",从长边开始，,"en commençant par le côté le plus long,","beginnend mit der langen Seite,",長い側から始まる。
A-,"roll up the rectangle into a log ,",把矩形卷成圆木，,"remontez le rectangle dans un journal,","das Rechteck in ein Protokoll rollen,",矩形をロールに展開します。
A-,and slice into 1 inch wide rolls .,然后切成1英寸宽的卷。,et couper en 1 pouce de large rolls.,und in 1 Zoll breite Rollen schneiden.,そして、1インチの広いロールにスライスしてください。
A-,place the rolls slightly apart in pans .,将辊稍微分开放置在平底锅中。,mettre les rouleaux légèrement écartés dans les casseroles.,die Rollen leicht auseinander in Pfannen legen.,ロールをパンに少し置いてください。
A-,wrap pans with aluminum foil *,铝箔包盘*,enroule des casseroles avec du papier d'aluminium *,Pfannen mit Alufolie *,アルミ箔付きラップ缶
A-,and refrigerate at least 12 hours but no longer than 48 .,冷藏至少12小时，但不超过48小时。,et mettre au réfrigérateur au moins 12 heures mais pas plus de 48.,"und mindestens zwölf Stunden, aber nicht länger als 48.",そして、少なくとも12時間を冷やすが、48より長くない。
A-,remove rolls from refrigerator *,从冰箱中取出纸卷*,supprimer les rouleaux du réfrigérateur *,Rollen aus dem Kühlschrank entfernen *,冷蔵庫からロールを取り除く
A-,and let stand in a warm place *,让我们站在温暖的地方*,et laisser reposer dans un endroit chaud *,und stehen an einem warmen Ort,そして暖かい場所に立ちましょう
N-,"until doubled in size ,",直到尺寸加倍，,"jusqu'au doublé de taille,","bis verdoppelt in der Größe,",サイズが2倍になるまで。
N|,about 30 minutes .,大约30分钟。,environ 30 minutes.,ca. 30 Minuten.,約30分。
N-,"meanwhile ,",同时，,"pendant ce temps,","mittlerweile,",一方
A-,preheat oven to 350 degrees f ( 175 degrees c ) .,预热烤箱至350华氏度（175摄氏度）。,préchauffer le four à 350 degrés f (175 degrés c).,Vorwärmofen bis 350 Grad f (175 Grad c).,350度F（175度C）に予熱オーブン。
A-,bake uncovered in preheated oven *,在预热的烤箱中烘烤*,faire cuire au four préchauffé à découvert.,Back unbedeckt im vorgewärmten Ofen *,焼きオーブンで焼く
N-,until golden 30 to 35 minutes .,直到黄金30到35分钟。,jusqu'au golden de 30 à 35 minutes.,bis zum goldenen 30 bis 35 Minuten.,ゴールデンまで30〜35分。
A-,immediately invert pan on heatproof serving plate .,立即把锅倒在耐热的盘子上。,le pan sur heatproof plat immédiatement.,sofort invertieren Pfanne auf heizfestem Servierplatte.,すぐに耐熱皿にパンを反転します。
A-,wait *,等待*,attends *,Warte *,待機する
N|,for 1 *,对于1*,pour 1 *,für 1 *,1 *
N|,or 2 minutes *,或2分钟*,ou 2 minutes *,oder zwei Minuten *,または2分*
A-,"before removing pan ,",在拆卸盘之前，,"avant de retirer des pan,","vor dem Entfernen der Pfanne,",パンを取り除く前に
N|,so that caramel drizzles over rolls .,所以焦糖在面包卷上细雨。,alors que la bruine au caramel rolls.,so dass Karamell über Rollen tropft.,それで、キャラメルはロールの上に点滅します。
,,,,,
N|,"in a large bowl ,",在一个大碗里，,"dans un grand bol,","in einer großen Schüssel,",大きなボウルで。
A-,cream together butter *,奶油加黄油*,le beurre de crème *,Rahm zusammen Butter *,クリームトゥールバター
A|,and sugar *,还有糖*,et le sucre *,und Zucker *,砂糖
N-,until smooth .,直到光滑。,jusqu'au bon.,bis glatt.,滑らかになるまで。
A-,beat in eggs *,打鸡蛋*,battu dans les oeufs *,in Eier schlagen *,卵を打つ
A|,and vanilla .,还有香草。,et la vanille.,und Vanille.,バニラ。
A-,"stir in the flour ,",拌入面粉，,"mélanger la farine, la","Rühren Sie das Mehl,",小麦粉をかき混ぜてください。
A|,"baking powder ,",烘焙粉，,"la poudre à pâte,","Backpulver, Backpulver",ベーキングパウダー
A|,and salt .,还有盐。,et le sel.,und Salz.,と塩。
A-,"cover ,",封面，,"couverture,","Deckel,",カバー
A-,and chill dough *,还有冷冻面团*,et du fric.,und kühlen Teig *,そして、チル生地*
N|,for at least one hour ( or overnight ) .,至少一小时（或一夜）。,pendant au moins une heure (ou de la nuit).,für mindestens eine Stunde (oder über Nacht).,少なくとも1時間（または一晩）。
A-,preheat oven to 400 degrees f ( 200 degrees c ) .,预热烤箱至400华氏度（200摄氏度）。,préchauffer le four à 400 degrés f (200 degrés c).,Vorwärmofen bis 400 Grad f () 200 Grad c).,400度F（200度C）に予熱オーブン。
A-,roll out dough on floured surface 1 / 4 to 1 / 2 inch thick .,将面团在1/4到1/2英寸厚的面粉面上滚出来。,la pâte sur la surface enfarinée - 1 / 4 à 1 / 2 po d'épaisseur.,den Teig auf der gedeckten Oberfläche 1 /4 bis 1 /2 Zoll dick.,1 / 4から1 / 4インチの厚さの表面に生地を取り出してください。
A-,cut into shapes with any cookie cutter .,用任何饼干刀切出形状。,coupe découpées de forme avec un cookie.,mit jedem Cookie Cutter in Formen geschnitten.,任意のクッキーカッターで図形にカットします。
A-,place cookies 1 inch apart on ungreased cookie sheets .,把饼干放在不抹油的饼干纸上，相距1英寸。,place des cookies 1 centimètre outre ungreased fiches sur les cookies.,legen Sie Cookies einen Zentimeter auseinander auf nicht bearbeitete Cookie -Blätter.,クッキーをungreasedクッキーシートに1インチ離して置く。
A-,bake 6 to 8 minutes in preheated oven .,在预热的烤箱里烤6到8分钟。,cuire de 6 à 8 minutes au four préchauffé.,Back 6 bis 8 Minuten im vorgewärmten Ofen.,オーブンで6～8分焼く。
A-,cool completely .,完全冷却。,laisser refroidir complètement.,absolut cool.,完全にクール。
,,,,,
A-,preheat oven to 350 degrees f ( 175 degrees c ) .,预热烤箱至350华氏度（175摄氏度）。,préchauffer le four à 350 degrés f (175 degrés c).,Vorwärmofen bis 350 Grad f (175 Grad c).,予熱オーブンは350華氏度（175度）まで。
A-,"place sausage in a large ,",把香肠放在一个大的，,"lieu de saucisse dans un grand,",Wurst in einer großen,ソーセージを大きなものに置いて、
N|,deep skillet .,深平底锅。,au fond de la poêle.,tiefe Pfanne.,深いフライパン
A-,cook over medium - high heat *,中-高热煮*,cuire à haute chaleur moyen - *,kochen über mittlere - hohe Hitze *,中-高熱煮*
N-,until evenly brown .,直到均匀的棕色。,jusqu'à uniformément brun.,bis gleichmäßig braun.,均一な茶色まで。
A-,"drain ,",排水管，,"drain,","Abfluss,",排水管、
A-,and spread evenly in the bottom of a 9x13 inch pan .,在9x13英寸的平底锅底部均匀铺开。,et répartie uniformément dans le fond d'un 9x13 pouce pan.,und gleichmäßig im Boden einer 9x13 Zoll Pfanne.,9 x 13インチのフライパンの底に均等に広げます。
A-,spread cheese over sausage .,把奶酪涂在香肠上。,propagation du fromage dans la saucisse.,Käse über Wurst verteilen.,ソーセージにチーズを塗る。
